Date,City,month,Year,PM2.5,PM10,Nitric,NH3,CO,SO2,O3,AQI,AQI_Bucket,Season,Month
2015-07-30,Ahmedabad,7,2015,33.03,113.3,35.17,16.27,7.01,12.95,3.53,169.0,Moderate,Monsoon,Jul
2015-07-31,Ahmedabad,7,2015,40.95,113.3,34.78,16.27,6.92,19.8,3.38,174.0,Moderate,Monsoon,Jul
2015-08-01,Ahmedabad,8,2015,40.29,139.31,34.519999999999996,16.27,6.74,8.27,3.57,173.0,Moderate,Monsoon,Aug
2015-08-02,Ahmedabad,8,2015,41.16,139.31,34.84,16.27,6.91,13.48,3.69,172.0,Moderate,Monsoon,Aug
2015-08-03,Ahmedabad,8,2015,36.12,139.31,35.84,16.27,7.21,13.62,6.08,190.0,Moderate,Monsoon,Aug
2015-08-04,Ahmedabad,8,2015,28.51,139.31,54.42,16.27,6.69,5.69,7.65,171.0,Moderate,Monsoon,Aug
2015-08-05,Ahmedabad,8,2015,31.59,139.31,54.82000000000001,16.27,6.99,9.23,7.9,168.0,Moderate,Monsoon,Aug
2015-08-06,Ahmedabad,8,2015,42.56,139.31,55.14,16.27,7.17,6.28,9.86,172.0,Moderate,Monsoon,Aug
2015-08-07,Ahmedabad,8,2015,48.12,139.31,54.89,16.27,7.14,6.77,12.78,173.0,Moderate,Monsoon,Aug
2015-08-08,Ahmedabad,8,2015,37.09,139.31,54.85,16.27,7.22,8.66,7.94,175.0,Moderate,Monsoon,Aug
2015-08-09,Ahmedabad,8,2015,33.4,139.31,54.99,16.27,7.4,9.95,8.39,179.0,Moderate,Monsoon,Aug
2015-08-10,Ahmedabad,8,2015,38.64,139.31,55.11,16.27,7.35,9.74,6.28,174.0,Moderate,Monsoon,Aug
2015-08-11,Ahmedabad,8,2015,40.49,139.31,55.42,16.27,7.48,8.92,21.51,176.0,Moderate,Monsoon,Aug
2015-08-12,Ahmedabad,8,2015,41.37,139.31,55.349999999999994,16.27,7.47,11.73,19.8,179.0,Moderate,Monsoon,Aug
2015-08-13,Ahmedabad,8,2015,44.56,139.31,55.099999999999994,16.27,7.49,11.23,22.77,175.0,Moderate,Monsoon,Aug
2015-08-14,Ahmedabad,8,2015,65.68,139.31,55.02,16.27,7.57,8.21,30.21,177.0,Moderate,Monsoon,Aug
2015-08-15,Ahmedabad,8,2015,33.34,139.31,55.14,16.27,7.3,6.41,32.95,175.0,Moderate,Monsoon,Aug
2015-08-16,Ahmedabad,8,2015,39.17,139.31,55.169999999999995,16.27,7.35,9.17,26.64,174.0,Moderate,Monsoon,Aug
2015-08-17,Ahmedabad,8,2015,34.0,139.31,55.02,16.27,7.41,9.64,17.17,179.0,Moderate,Monsoon,Aug
2015-08-18,Ahmedabad,8,2015,36.38,139.31,54.9,16.27,7.31,10.65,13.35,177.0,Moderate,Monsoon,Aug
2015-08-19,Ahmedabad,8,2015,38.35,139.31,55.14,16.27,7.41,9.33,18.59,180.0,Moderate,Monsoon,Aug
2015-08-20,Ahmedabad,8,2015,38.5,139.31,62.07000000000001,16.27,12.38,10.37,16.33,274.0,Poor,Monsoon,Aug
2015-08-21,Ahmedabad,8,2015,39.61,139.31,64.3,16.27,17.31,10.76,5.38,310.0,Very Poor,Monsoon,Aug
2015-08-22,Ahmedabad,8,2015,61.79,139.31,64.12,16.27,17.24,12.39,8.06,303.0,Very Poor,Monsoon,Aug
2015-08-23,Ahmedabad,8,2015,43.22,139.31,63.980000000000004,16.27,17.17,11.68,37.87,302.0,Very Poor,Monsoon,Aug
2015-08-24,Ahmedabad,8,2015,33.41,139.31,63.96,16.27,17.12,12.96,86.83,302.0,Very Poor,Monsoon,Aug
2015-08-25,Ahmedabad,8,2015,36.9,139.31,63.86,16.27,17.08,4.73,54.01,302.0,Very Poor,Monsoon,Aug
2015-08-26,Ahmedabad,8,2015,36.36,139.31,63.8,16.27,17.11,8.86,77.3,302.0,Very Poor,Monsoon,Aug
2015-08-27,Ahmedabad,8,2015,32.64,139.31,63.7,16.27,17.01,7.05,62.31,302.0,Very Poor,Monsoon,Aug
2015-08-28,Ahmedabad,8,2015,38.23,139.31,63.92,16.27,17.07,10.9,55.94,302.0,Very Poor,Monsoon,Aug
2015-08-29,Ahmedabad,8,2015,39.86,139.31,63.620000000000005,16.27,16.98,10.02,96.83,301.0,Very Poor,Monsoon,Aug
2015-08-30,Ahmedabad,8,2015,72.74,139.31,63.76,16.27,17.04,4.23,99.03,302.0,Very Poor,Monsoon,Aug
2015-08-31,Ahmedabad,8,2015,43.2,139.31,63.82,16.27,17.05,5.96,59.99,302.0,Very Poor,Monsoon,Aug
2015-09-01,Ahmedabad,9,2015,63.2,80.39,63.7,16.27,17.03,3.69,7.57,302.0,Very Poor,Monsoon,Sep
2015-09-02,Ahmedabad,9,2015,64.73,80.39,63.66,16.27,17.01,6.45,12.13,302.0,Very Poor,Monsoon,Sep
2015-09-03,Ahmedabad,9,2015,65.28,80.39,63.78,16.27,17.04,6.13,18.2,301.0,Very Poor,Monsoon,Sep
2015-09-04,Ahmedabad,9,2015,67.86,80.39,63.67999999999999,16.27,16.97,8.87,16.53,302.0,Very Poor,Monsoon,Sep
2015-09-05,Ahmedabad,9,2015,52.4,80.39,63.56,16.27,16.97,9.89,22.55,301.0,Very Poor,Monsoon,Sep
2015-09-06,Ahmedabad,9,2015,33.33,80.39,63.68,16.27,16.95,6.88,33.58,302.0,Very Poor,Monsoon,Sep
2015-09-07,Ahmedabad,9,2015,29.52,80.39,63.64,16.27,16.94,8.56,40.65,301.0,Very Poor,Monsoon,Sep
2015-09-08,Ahmedabad,9,2015,15.53,80.39,63.7,16.27,17.0,15.13,34.18,301.0,Very Poor,Monsoon,Sep
2015-09-09,Ahmedabad,9,2015,57.51,80.39,134.43,16.27,16.31,8.73,15.39,57.51,Satisfactory,Monsoon,Sep
2015-09-10,Ahmedabad,9,2015,50.24,80.39,43.540000000000006,16.27,9.46,11.63,13.61,226.0,Poor,Monsoon,Sep
2015-09-11,Ahmedabad,9,2015,61.77,80.39,48.21,16.27,8.68,8.1,18.69,276.0,Poor,Monsoon,Sep
2015-09-12,Ahmedabad,9,2015,46.93,80.39,37.22,16.27,7.14,7.92,19.03,209.0,Poor,Monsoon,Sep
2015-09-13,Ahmedabad,9,2015,43.01,80.39,33.56,16.27,6.82,11.58,20.59,179.0,Moderate,Monsoon,Sep
2015-09-14,Ahmedabad,9,2015,42.06,80.39,39.56,16.27,8.43,11.63,28.09,197.0,Moderate,Monsoon,Sep
2015-09-15,Ahmedabad,9,2015,44.94,80.39,36.15,16.27,7.14,5.85,59.38,229.0,Poor,Monsoon,Sep
2015-09-16,Ahmedabad,9,2015,29.58,80.39,33.1,16.27,6.61,8.82,42.9,170.0,Moderate,Monsoon,Sep
2015-09-17,Ahmedabad,9,2015,32.15,80.39,32.4,16.27,6.5,9.2,39.02,164.0,Moderate,Monsoon,Sep
2015-09-18,Ahmedabad,9,2015,36.33,80.39,41.120000000000005,16.27,7.68,8.28,43.35,195.0,Moderate,Monsoon,Sep
2015-09-19,Ahmedabad,9,2015,24.46,80.39,38.879999999999995,16.27,8.45,12.59,44.55,220.0,Poor,Monsoon,Sep
2015-09-20,Ahmedabad,9,2015,31.61,80.39,50.795,16.27,8.45,7.16,22.61,31.61,Good,Monsoon,Sep
2015-09-21,Ahmedabad,9,2015,27.08,80.39,44.39,16.27,9.95,9.51,12.46,27.08,Good,Monsoon,Sep
2015-09-22,Ahmedabad,9,2015,59.29,80.39,37.78,16.27,9.21,5.98,7.69,217.0,Poor,Monsoon,Sep
2015-09-23,Ahmedabad,9,2015,65.32,80.39,40.459999999999994,16.27,10.61,3.69,4.74,254.0,Poor,Monsoon,Sep
2015-09-24,Ahmedabad,9,2015,47.39,80.39,39.480000000000004,16.27,9.26,7.72,7.71,241.0,Poor,Monsoon,Sep
2015-09-25,Ahmedabad,9,2015,43.88,80.39,56.879999999999995,16.27,8.69,4.83,11.53,244.0,Poor,Monsoon,Sep
2015-09-26,Ahmedabad,9,2015,28.35,80.39,45.35,16.27,9.05,7.47,15.95,243.0,Poor,Monsoon,Sep
2015-09-27,Ahmedabad,9,2015,3.59,80.39,50.870000000000005,16.27,11.26,9.6,20.38,244.0,Poor,Monsoon,Sep
2015-09-28,Ahmedabad,9,2015,3.04,80.39,75.62,16.27,16.31,13.73,30.05,327.0,Very Poor,Monsoon,Sep
2015-09-29,Ahmedabad,9,2015,19.14,80.39,81.86,16.27,10.33,10.96,29.36,390.0,Very Poor,Monsoon,Sep
2015-09-30,Ahmedabad,9,2015,69.12,80.39,82.52,16.27,8.85,15.63,28.45,231.0,Poor,Monsoon,Sep
2015-10-01,Ahmedabad,10,2015,76.41,138.99,105.33000000000001,16.27,17.96,15.44,31.49,396.0,Very Poor,Post-Monsoon,Oct
2015-10-02,Ahmedabad,10,2015,102.49,138.99,142.32999999999998,16.27,33.31,27.32,24.85,731.0,Severe,Post-Monsoon,Oct
2015-10-03,Ahmedabad,10,2015,127.94,138.99,79.03999999999999,16.27,11.14,25.59,15.17,466.0,Severe,Post-Monsoon,Oct
2015-10-04,Ahmedabad,10,2015,87.18,138.99,58.68000000000001,16.27,7.83,6.98,23.17,230.0,Poor,Post-Monsoon,Oct
2015-10-05,Ahmedabad,10,2015,99.73,138.99,100.78,16.27,20.16,32.74,20.91,309.0,Very Poor,Post-Monsoon,Oct
2015-10-06,Ahmedabad,10,2015,84.15,138.99,95.86,16.27,15.83,19.37,23.12,519.0,Severe,Post-Monsoon,Oct
2015-10-07,Ahmedabad,10,2015,92.12,138.99,101.42,16.27,18.21,31.75,29.97,397.0,Very Poor,Post-Monsoon,Oct
2015-10-08,Ahmedabad,10,2015,94.02,138.99,128.22,16.27,27.14,24.88,23.51,517.0,Severe,Post-Monsoon,Oct
2015-10-09,Ahmedabad,10,2015,150.27,138.99,101.53,16.27,15.9,26.35,31.96,653.0,Severe,Post-Monsoon,Oct
2015-10-10,Ahmedabad,10,2015,118.91,138.99,69.28,16.27,5.42,79.47,24.89,355.0,Very Poor,Post-Monsoon,Oct
2015-10-11,Ahmedabad,10,2015,91.41,138.99,57.269999999999996,16.27,5.19,25.44,6.25,227.0,Poor,Post-Monsoon,Oct
2015-10-12,Ahmedabad,10,2015,95.9,138.99,88.02000000000001,16.27,10.38,30.06,27.34,316.0,Very Poor,Post-Monsoon,Oct
2015-10-13,Ahmedabad,10,2015,137.87,138.99,106.35999999999999,16.27,20.2,21.89,17.41,536.0,Severe,Post-Monsoon,Oct
2015-10-14,Ahmedabad,10,2015,90.71,138.99,87.7,16.27,18.12,17.89,26.02,370.0,Very Poor,Post-Monsoon,Oct
2015-10-15,Ahmedabad,10,2015,108.68,138.99,99.8,16.27,17.03,22.59,19.56,551.0,Severe,Post-Monsoon,Oct
2015-10-16,Ahmedabad,10,2015,98.79,138.99,97.84,16.27,17.72,26.09,30.19,393.0,Very Poor,Post-Monsoon,Oct
2015-10-17,Ahmedabad,10,2015,145.75,138.99,110.65,16.27,20.61,24.66,95.94,671.0,Severe,Post-Monsoon,Oct
2015-10-18,Ahmedabad,10,2015,179.43,138.99,183.5,16.27,52.33,39.15,112.01,969.0,Severe,Post-Monsoon,Oct
2015-10-19,Ahmedabad,10,2015,170.52,138.99,99.31,16.27,15.49,34.03,53.98,471.0,Severe,Post-Monsoon,Oct
2015-10-20,Ahmedabad,10,2015,203.4,138.99,119.32,16.27,23.03,94.3,5.36,529.0,Severe,Post-Monsoon,Oct
2015-10-21,Ahmedabad,10,2015,92.71,138.99,87.14,16.27,12.92,42.08,72.86,92.71,Satisfactory,Post-Monsoon,Oct
2015-10-22,Ahmedabad,10,2015,64.66,138.99,57.23,16.27,4.79,34.4,24.76,213.0,Poor,Post-Monsoon,Oct
2015-10-23,Ahmedabad,10,2015,78.14,138.99,79.02,16.27,10.58,44.91,35.56,297.0,Poor,Post-Monsoon,Oct
2015-10-24,Ahmedabad,10,2015,100.17,138.99,132.86,16.27,32.27,27.73,23.95,605.0,Severe,Post-Monsoon,Oct
2015-10-25,Ahmedabad,10,2015,147.35,138.99,147.48000000000002,16.27,34.64,46.09,26.43,691.0,Severe,Post-Monsoon,Oct
2015-10-26,Ahmedabad,10,2015,206.89,138.99,401.99,16.27,145.32,20.47,38.0,971.0,Severe,Post-Monsoon,Oct
2015-10-27,Ahmedabad,10,2015,114.84,138.99,156.79000000000002,16.27,38.09,22.94,30.19,114.84,Moderate,Post-Monsoon,Oct
2015-10-28,Ahmedabad,10,2015,89.64,138.99,62.35,16.27,5.42,44.92,43.04,270.0,Poor,Post-Monsoon,Oct
2015-10-29,Ahmedabad,10,2015,51.72,138.99,46.08,16.27,1.89,37.31,66.58,188.0,Moderate,Post-Monsoon,Oct
2015-10-30,Ahmedabad,10,2015,54.59,138.99,41.28,16.27,2.31,19.08,42.43,114.0,Moderate,Post-Monsoon,Oct
2015-10-31,Ahmedabad,10,2015,46.5,138.99,26.64,16.27,1.22,13.73,61.56,143.0,Moderate,Post-Monsoon,Oct
2015-11-01,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,1.22,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-02,Ahmedabad,11,2015,122.54,102.82,239.24,16.27,75.42,13.78,60.66,122.54,Moderate,Post-Monsoon,Nov
2015-11-03,Ahmedabad,11,2015,147.18,102.82,139.86,16.27,33.06,21.24,131.12,557.0,Severe,Post-Monsoon,Nov
2015-11-04,Ahmedabad,11,2015,214.67,102.82,199.14999999999998,16.27,57.37,22.18,36.33,214.67,Poor,Post-Monsoon,Nov
2015-11-05,Ahmedabad,11,2015,207.13,102.82,124.09,16.27,28.41,50.33,36.33,536.0,Severe,Post-Monsoon,Nov
2015-11-06,Ahmedabad,11,2015,191.01,102.82,179.44,16.27,39.61,40.78,27.9,354.0,Very Poor,Post-Monsoon,Nov
2015-11-07,Ahmedabad,11,2015,192.35,102.82,76.86,16.27,9.39,29.18,33.21,381.0,Very Poor,Post-Monsoon,Nov
2015-11-08,Ahmedabad,11,2015,127.64,102.82,77.28999999999999,16.27,6.74,26.94,47.33,355.0,Very Poor,Post-Monsoon,Nov
2015-11-09,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-10,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-11,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-12,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-13,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-14,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-15,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-16,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-17,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-18,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-19,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-20,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-21,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-22,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-23,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-24,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-25,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-26,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-27,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-28,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-29,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-11-30,Ahmedabad,11,2015,78.96,102.82,82.35499999999999,16.27,6.74,10.81,36.33,78.96,Satisfactory,Post-Monsoon,Nov
2015-12-01,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-02,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-03,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-04,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-05,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-06,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-07,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-08,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-09,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-10,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-11,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-12,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-13,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-14,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-15,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-16,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-17,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-18,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-19,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-20,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-21,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-22,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-23,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-24,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-25,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-26,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-27,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-28,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-29,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-30,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2015-12-31,Ahmedabad,12,2015,78.56,102.4,84.32,16.27,6.74,10.71,32.6,78.56,Satisfactory,Winter,Dec
2016-01-01,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-02,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-03,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-04,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-05,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-06,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-07,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-08,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-09,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-10,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-11,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-12,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-13,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-14,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-15,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-16,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-17,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-18,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-19,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-20,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-21,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-22,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-23,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-24,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-25,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-26,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-27,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-28,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-29,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-30,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-01-31,Ahmedabad,1,2016,78.025,109.84,81.815,16.27,6.74,10.56,33.545,78.025,Satisfactory,Winter,Jan
2016-02-01,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-02,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-03,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-04,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-05,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-06,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-07,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-08,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-09,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-10,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-11,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-12,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-13,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-14,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
2016-02-15,Ahmedabad,2,2016,65.955,136.6,74.0,16.27,6.74,10.17,35.94,65.955,Satisfactory,Winter,Feb
